cid,tid,vid,號次,名字,政黨代號,性別,出生日期,年齡,出生地,學歷,現任,當選註記,副手,名稱,政黨名稱
64_000_00,64_000_00_060,64_000_00_060_0029,1,吳文欽,999,1,0380206,69,高雄市,專科,Y,*,NA,建華里,無黨籍及未經政黨推薦
64_000_00,64_000_00_060,64_000_00_060_0030,1,李賢宗,999,1,0500414,57,臺南市,高中,Y,*,NA,漢民里,無黨籍及未經政黨推薦
64_000_00,64_000_00_060,64_000_00_060_0031,1,許登周,16,1,0360628,71,高雄市,高中,Y,*,NA,榮治里,民主進步黨
64_000_00,64_000_00_060,64_000_00_060_0032,1,李虹曇,999,2,0450714,62,臺灣省,高中,N,NA,NA,東坡里,無黨籍及未經政黨推薦
64_000_00,64_000_00_060,64_000_00_060_0032,2,楊福順,16,1,0390530,68,臺南市,高中(職)以下,Y,*,NA,東坡里,民主進步黨
64_000_00,64_000_00_070,64_000_00_070_0001,1,莊晉勲,999,1,0721010,35,高雄市,高中(職)以下,Y,*,NA,三川里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0002,1,陳振琦,999,1,0440502,63,臺灣省,高中(職)以下,Y,*,NA,草江里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0003,1,魏進豊,999,1,0451022,62,高雄市,高中,N,NA,NA,長城里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0003,2,李林春蘭,999,2,0410106,66,高雄市,大學,Y,*,NA,長城里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0004,1,林福枝,999,1,0680516,39,高雄市,高中(職)以下,Y,*,NA,北金里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0005,1,謝仲箎,999,1,0470101,60,臺灣省,高中,Y,*,NA,東金里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0006,1,吳張惠香,16,2,0410926,66,臺灣省,高中,Y,NA,NA,新生里,民主進步黨
64_000_00,64_000_00_070,64_000_00_070_0006,2,康文展,999,1,0690801,38,高雄市,大學,N,*,NA,新生里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0007,1,施瑞清,999,1,0400425,67,高雄市,碩士,Y,*,NA,後金里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0007,2,洪啟政,999,1,0571010,50,高雄市,專科,N,NA,NA,後金里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0008,1,白宗正,1,1,0570702,50,高雄市,專科,Y,*,NA,長興里,中國國民黨
64_000_00,64_000_00_070,64_000_00_070_0009,1,高坤山,1,1,0320811,75,臺灣省,高中(職)以下,N,NA,NA,青山里,中國國民黨
64_000_00,64_000_00_070,64_000_00_070_0009,2,江武吉,999,1,0511215,55,高雄市,高中(職)以下,Y,*,NA,青山里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0009,3,黃秀燕,999,2,0570522,50,高雄市,大學,N,NA,NA,青山里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0010,1,姚佳昀,999,2,0710212,36,高雄市,碩士,N,NA,NA,民生里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0010,2,蔡文惠,999,2,0430815,64,高雄市,碩士,N,*,NA,民生里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0010,3,吳金蒼,999,2,0490130,58,臺南市,高中,N,NA,NA,民生里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0010,4,蕭清海,999,1,0280703,79,臺灣省,高中,Y,NA,NA,民生里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0011,1,高健雄,1,1,0361020,71,高雄市,高中,N,NA,NA,復元里,中國國民黨
64_000_00,64_000_00_070,64_000_00_070_0011,2,黃千豪,999,1,0420719,65,高雄市,專科,N,*,NA,復元里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0011,3,郭姿伶,999,2,0630427,44,高雄市,大學,N,NA,NA,復元里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0011,4,鄭道餘,1,1,0450424,62,高雄市,專科,N,NA,NA,復元里,中國國民黨
64_000_00,64_000_00_070,64_000_00_070_0012,1,鄭順成,999,1,0470821,60,高雄市,高中,N,*,NA,林投里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0013,1,謝明致,999,1,0431120,64,臺南市,大學,Y,*,NA,國民里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0013,2,吳昭平,999,1,0280731,79,臺灣省,高中(職)以下,N,NA,NA,國民里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0014,1,黃玉英,999,2,0500310,57,高雄市,高中,Y,*,NA,社東里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0015,1,薛寶琴,999,2,0430526,64,高雄市,高中,Y,*,NA,社西里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0017,1,陳宗佐,999,1,0670428,40,高雄市,專科,N,*,NA,長生里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0018,1,顏炳豪,999,1,0690116,38,高雄市,高中,N,*,NA,榮復里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0018,2,李崑富,999,1,0550225,52,高雄市,高中,Y,NA,NA,榮復里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0019,1,賴勇村,999,1,0561215,50,高雄市,專科,Y,*,NA,文西里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0020,1,黃崑光,999,1,0430716,64,臺灣省,高中(職)以下,N,*,NA,文東里,無黨籍及未經政黨推薦
64_000_00,64_000_00_070,64_000_00_070_0020,2,蘇柏嘉,999,1,0730130,34,高雄市,大學,Y,NA,NA,文東里,無黨籍及未經政黨推薦
64_000_00,64_000_00_080,64_000_00_080_0001,1,陳奇伯,1,1,0390117,68,高雄市,高中,Y,*,NA,博仁里,中國國民黨
64_000_00,64_000_00_080,64_000_00_080_0002,1,吳弘宜,1,1,0430412,64,高雄市,高中,N,*,NA,苓洲里,中國國民黨
64_000_00,64_000_00_080,64_000_00_080_0003,1,陳文喜,999,1,0480122,59,臺灣省,高中,N,NA,NA,苓昇里,無黨籍及未經政黨推薦
64_000_00,64_000_00_080,64_000_00_080_0003,2,劉景裕,1,1,0571030,50,高雄市,大學,Y,*,NA,苓昇里,中國國民黨
64_000_00,64_000_00_080,64_000_00_080_0004,1,楊振福,16,1,0360501,71,高雄市,高中,Y,*,NA,苓中里,民主進步黨
64_000_00,64_000_00_080,64_000_00_080_0005,1,孫崇文,999,1,0650928,42,高雄市,高中(職)以下,N,NA,NA,苓雅里,無黨籍及未經政黨推薦
64_000_00,64_000_00_080,64_000_00_080_0005,2,郭釗琦,999,1,0391208,67,高雄市,大學,Y,*,NA,苓雅里,無黨籍及未經政黨推薦
64_000_00,64_000_00_080,64_000_00_080_0006,1,楊玉鳳,999,2,0530622,54,高雄市,高中,N,NA,NA,苓東里,無黨籍及未經政黨推薦
64_000_00,64_000_00_080,64_000_00_080_0006,2,陳翌鳳,16,2,0380101,69,高雄市,高中,Y,*,NA,苓東里,民主進步黨
64_000_00,64_000_00_080,64_000_00_080_0007,1,王宏嘉,16,1,0601124,47,臺灣省,大學,Y,*,NA,城北里,民主進步黨
64_000_00,64_000_00_080,64_000_00_080_0008,1,朱育賢,999,1,0740921,33,高雄市,大學,Y,*,NA,城西里,無黨籍及未經政黨推薦
64_000_00,64_000_00_080,64_000_00_080_0009,1,史妮可,999,2,0470119,60,高雄市,高中,Y,*,NA,城東里,無黨籍及未經政黨推薦
64_000_00,64_000_00_080,64_000_00_080_0009,2,張聰明,16,1,0440328,63,高雄市,高中(職)以下,N,NA,NA,城東里,民主進步黨
64_000_00,64_000_00_080,64_000_00_080_0010,1,蕭長保,1,1,0500619,57,高雄市,大學,Y,*,NA,意誠里,中國國民黨
64_000_00,64_000_00_080,64_000_00_080_0010,2,黃菊珍,999,2,0490427,58,臺灣省,高中(職)以下,N,NA,NA,意誠里,無黨籍及未經政黨推薦
64_000_00,64_000_00_080,64_000_00_080_0011,1,郭明鴻,999,1,0380218,69,臺南市,高中,Y,*,NA,鼓中里,無黨籍及未經政黨推薦
64_000_00,64_000_00_080,64_000_00_080_0011,2,簡宏勲,16,1,0800317,27,臺灣省,高中,N,NA,NA,鼓中里,民主進步黨
64_000_00,64_000_00_080,64_000_00_080_0012,1,郭國民,1,1,0430110,64,高雄市,高中(職)以下,Y,*,NA,田西里,中國國民黨
